frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
950,1165,643,161,59,1245,672,-1.0,0,1,0,-1
951,1165,646,161,59,1245,675,-1.0,0,1,0,-1
952,1165,649,161,59,1245,678,-1.0,0,1,0,-1
953,1165,652,161,59,1245,681,-1.0,0,1,0,-1
954,1166,581,161,59,1246,610,354.0,1,0,1,-1
955,1166,584,161,59,1246,613,-1.0,0,1,0,-1
956,1166,587,161,59,1246,616,-1.0,0,1,0,-1
957,1193,633,161,59,1273,662,64.0,1,0,1,-1
958,1123,558,161,59,1203,587,28.0,1,0,1,-1
959,1151,540,161,59,1231,569,554.0,1,0,1,-1
960,1199,533,161,59,1279,562,122.0,1,0,1,-1
961,1194,531,161,59,1274,560,225.0,1,0,1,-1
962,1179,542,161,59,1259,571,731.0,1,0,1,-1
963,1179,545,161,59,1259,574,-1.0,0,1,0,-1
964,1179,548,161,59,1259,577,-1.0,0,1,0,-1
965,1179,551,161,59,1259,580,-1.0,0,1,0,-1
966,1179,554,161,59,1259,583,-1.0,0,1,0,-1
967,1179,557,161,59,1259,586,-1.0,0,1,0,-1
968,1124,567,161,59,1204,596,20.0,1,0,1,-1
969,1124,570,161,59,1204,599,-1.0,0,1,0,-1
970,1124,573,161,59,1204,602,-1.0,0,1,0,-1
971,1164,639,161,59,1244,668,461.0,1,0,1,-1
972,1100,659,161,59,1180,688,33.0,1,0,1,-1
973,1158,694,161,59,1238,723,403.0,1,0,1,-1
974,1175,724,161,59,1255,753,799.0,1,0,1,-1
975,1174,750,161,59,1254,779,736.0,1,0,1,-1
976,1175,778,161,59,1255,807,737.0,1,0,1,-1
977,1163,808,161,59,1243,837,681.0,1,0,1,-1
978,1171,837,161,59,1251,866,760.0,1,0,1,-1
979,1172,865,161,59,1252,894,743.0,1,0,1,-1
980,1103,875,161,59,1183,904,65.0,1,0,1,-1
981,1159,915,161,59,1239,944,506.0,1,0,1,-1
982,1105,949,161,59,1185,978,42.0,1,0,1,-1
983,1150,964,161,59,1230,993,687.0,1,0,1,-1
984,1103,992,161,59,1183,1021,75.0,1,0,1,-1
985,1148,1006,161,59,1228,1035,660.0,1,0,1,-1
986,1159,937,161,59,1239,966,29.0,1,0,1,-1
987,1159,940,161,59,1239,969,-1.0,0,1,0,-1
988,1159,943,161,59,1239,972,-1.0,0,1,0,-1
989,1159,946,161,59,1239,975,-1.0,0,1,0,-1
990,1159,949,161,59,1239,978,-1.0,0,1,0,-1
991,1159,952,161,59,1239,981,-1.0,0,1,0,-1
992,1159,955,161,59,1239,984,-1.0,0,1,0,-1
993,1159,958,161,59,1239,987,-1.0,0,1,0,-1
994,1159,961,161,59,1239,990,-1.0,0,1,0,-1
995,1159,964,161,59,1239,993,-1.0,0,1,0,-1
996,1159,967,161,59,1239,996,-1.0,0,1,0,-1
997,1159,970,161,59,1239,999,-1.0,0,1,0,-1
998,1159,973,161,59,1239,1002,-1.0,0,1,0,-1
999,1159,976,161,59,1239,1005,-1.0,0,1,0,-1
1000,1165,1055,161,59,1245,1084,27.0,1,0,1,-1
1001,1176,1063,161,59,1256,1092,647.0,1,0,1,-1
1002,1174,1050,161,59,1254,1079,640.0,1,0,1,-1
1003,1177,1033,161,59,1257,1062,766.0,1,0,1,-1
1004,1177,1015,161,59,1257,1044,763.0,1,0,1,-1
1005,1112,985,161,59,1192,1014,76.0,1,0,1,-1
1006,1163,972,161,59,1243,1001,550.0,1,0,1,-1
1007,1179,951,161,59,1259,980,799.0,1,0,1,-1
1008,1111,939,161,59,1191,968,51.0,1,0,1,-1
1009,1159,903,161,59,1239,932,513.0,1,0,1,-1
1010,1172,882,161,59,1252,911,762.0,1,0,1,-1
1011,1168,859,161,59,1248,888,745.0,1,0,1,-1
1012,1164,839,161,59,1244,868,692.0,1,0,1,-1
1013,1161,816,161,59,1241,845,581.0,1,0,1,-1
1014,1168,802,161,59,1248,831,726.0,1,0,1,-1
1015,1169,785,161,59,1249,814,795.0,1,0,1,-1
1016,1163,769,161,59,1243,798,630.0,1,0,1,-1
1017,1161,756,161,59,1241,785,615.0,1,0,1,-1
1018,1165,747,161,59,1245,776,652.0,1,0,1,-1
1019,1167,737,161,59,1247,766,621.0,1,0,1,-1
1020,1171,728,161,59,1251,757,576.0,1,0,1,-1
1021,1172,722,161,59,1252,751,567.0,1,0,1,-1
1022,1169,718,161,59,1249,747,510.0,1,0,1,-1
1023,1148,710,161,59,1228,739,263.0,1,0,1,-1
1024,1149,708,161,59,1229,737,203.0,1,0,1,-1
1025,1150,705,161,59,1230,734,170.0,1,0,1,-1
1026,1162,696,161,59,1242,725,50.0,1,0,1,-1
1027,1160,695,161,59,1240,724,52.0,1,0,1,-1
1028,1160,698,161,59,1240,727,-1.0,0,1,0,-1
1029,1160,701,161,59,1240,730,-1.0,0,1,0,-1
1030,1216,718,161,59,1296,747,43.0,1,0,1,-1
1031,1156,696,161,59,1236,725,47.0,1,0,1,-1
1032,1135,708,161,59,1215,737,23.0,1,0,1,-1
1033,1156,695,161,59,1236,724,25.0,1,0,1,-1
1034,1162,696,161,59,1242,725,39.0,1,0,1,-1
1035,1164,699,161,59,1244,728,69.0,1,0,1,-1
1036,1152,702,161,59,1232,731,152.0,1,0,1,-1
1037,1168,700,161,59,1248,729,79.0,1,0,1,-1
1038,1160,703,161,59,1240,732,213.0,1,0,1,-1
1039,1153,701,161,59,1233,730,281.0,1,0,1,-1
1040,1168,703,161,59,1248,732,289.0,1,0,1,-1
1041,1166,701,161,59,1246,730,362.0,1,0,1,-1
1042,1185,705,161,59,1265,734,323.0,1,0,1,-1
1043,1191,705,161,59,1271,734,371.0,1,0,1,-1
1044,1167,686,161,59,1247,715,595.0,1,0,1,-1
1045,1206,702,161,59,1286,731,229.0,1,0,1,-1
1046,1214,703,161,59,1294,732,250.0,1,0,1,-1
1047,1225,704,161,59,1305,733,293.0,1,0,1,-1
1048,1226,705,161,59,1306,734,373.0,1,0,1,-1
1049,1245,707,161,59,1325,736,443.0,1,0,1,-1
1050,1266,709,161,59,1346,738,435.0,1,0,1,-1
1051,1270,709,161,59,1350,738,426.0,1,0,1,-1
1052,1299,710,161,59,1379,739,328.0,1,0,1,-1
1053,1308,712,161,59,1388,741,351.0,1,0,1,-1
1054,1316,712,161,59,1396,741,350.0,1,0,1,-1
1055,1328,713,161,59,1408,742,330.0,1,0,1,-1
1056,1338,713,161,59,1418,742,348.0,1,0,1,-1
1057,1346,712,161,59,1426,741,380.0,1,0,1,-1
1058,1353,712,161,59,1433,741,285.0,1,0,1,-1
1059,1359,710,161,59,1439,739,302.0,1,0,1,-1
1060,1362,711,161,59,1442,740,286.0,1,0,1,-1
1061,1366,711,161,59,1446,740,290.0,1,0,1,-1
1062,1370,710,161,59,1450,739,240.0,1,0,1,-1
1063,1370,709,161,59,1450,738,209.0,1,0,1,-1
1064,1355,711,161,59,1435,740,349.0,1,0,1,-1
1065,1366,710,161,59,1446,739,296.0,1,0,1,-1
1066,1381,706,161,59,1461,735,199.0,1,0,1,-1
1067,1382,705,161,59,1462,734,213.0,1,0,1,-1
1068,1402,701,161,59,1482,730,91.0,1,0,1,-1
1069,1354,713,161,59,1434,742,118.0,1,0,1,-1
1070,1411,703,161,59,1491,732,145.0,1,0,1,-1
1071,1394,702,161,59,1474,731,172.0,1,0,1,-1
1072,1409,706,161,59,1489,735,292.0,1,0,1,-1
1073,1354,643,161,59,1434,672,239.0,1,0,1,-1
1074,1375,712,161,59,1455,741,73.0,1,0,1,-1
1075,1389,701,161,59,1469,730,73.0,1,0,1,-1
1076,1419,698,161,59,1499,727,40.0,1,0,1,-1
1077,1397,699,161,59,1477,728,129.0,1,0,1,-1
1078,1422,695,161,59,1502,724,74.0,1,0,1,-1
1079,1361,711,161,59,1441,740,62.0,1,0,1,-1
1080,1419,695,161,59,1499,724,70.0,1,0,1,-1
1081,1358,707,161,59,1438,736,94.0,1,0,1,-1
1082,1379,703,161,59,1459,732,147.0,1,0,1,-1
1083,1367,702,161,59,1447,731,188.0,1,0,1,-1
1084,1387,700,161,59,1467,729,255.0,1,0,1,-1
1085,1385,697,161,59,1465,726,320.0,1,0,1,-1
1086,1394,695,161,59,1474,724,286.0,1,0,1,-1
1087,1400,694,161,59,1480,723,418.0,1,0,1,-1
1088,1405,693,161,59,1485,722,446.0,1,0,1,-1
1089,1422,697,161,59,1502,726,601.0,1,0,1,-1
1090,1435,700,161,59,1515,729,688.0,1,0,1,-1
1091,1442,700,161,59,1522,729,790.0,1,0,1,-1
1092,1442,703,161,59,1522,732,-1.0,0,1,0,-1
1093,1458,703,161,59,1538,732,751.0,1,0,1,-1
1094,1458,706,161,59,1538,735,-1.0,0,1,0,-1
1095,1476,703,161,59,1556,732,755.0,1,0,1,-1
1096,1488,702,161,59,1568,731,773.0,1,0,1,-1
1097,1501,703,161,59,1581,732,702.0,1,0,1,-1
1098,1512,704,161,59,1592,733,718.0,1,0,1,-1
1099,1512,707,161,59,1592,736,-1.0,0,1,0,-1
1100,1533,705,161,59,1613,734,694.0,1,0,1,-1
1101,1540,706,161,59,1620,735,614.0,1,0,1,-1
1102,1494,649,161,59,1574,678,246.0,1,0,1,-1
1103,1547,721,161,59,1627,750,191.0,1,0,1,-1
1104,1582,710,161,59,1662,739,547.0,1,0,1,-1
1105,1593,710,161,59,1673,739,508.0,1,0,1,-1
1106,1601,711,161,59,1681,740,550.0,1,0,1,-1
1107,1609,712,161,59,1689,741,501.0,1,0,1,-1
1108,1627,707,161,59,1707,736,324.0,1,0,1,-1
1109,1634,707,161,59,1714,736,326.0,1,0,1,-1
1110,1641,708,161,59,1721,737,303.0,1,0,1,-1
1111,1644,707,161,59,1724,736,252.0,1,0,1,-1
1112,1635,709,161,59,1715,738,328.0,1,0,1,-1
1113,1637,705,161,59,1717,734,279.0,1,0,1,-1
1114,1656,699,161,59,1736,728,324.0,1,0,1,-1
1115,1663,696,161,59,1743,725,560.0,1,0,1,-1
1116,1667,690,161,59,1747,719,640.0,1,0,1,-1
1117,1674,683,161,59,1754,712,735.0,1,0,1,-1
1118,1667,672,161,59,1747,701,785.0,1,0,1,-1
1119,1667,675,161,59,1747,704,-1.0,0,1,0,-1
1120,1667,678,161,59,1747,707,-1.0,0,1,0,-1
1121,1667,681,161,59,1747,710,-1.0,0,1,0,-1
1122,1667,684,161,59,1747,713,-1.0,0,1,0,-1
1123,1683,615,161,59,1763,644,521.0,1,0,1,-1
1124,1692,597,161,59,1772,626,784.0,1,0,1,-1
1125,1692,600,161,59,1772,629,-1.0,0,1,0,-1
1126,1692,603,161,59,1772,632,-1.0,0,1,0,-1
1127,1692,606,161,59,1772,635,-1.0,0,1,0,-1
1128,1692,609,161,59,1772,638,-1.0,0,1,0,-1
1129,1692,612,161,59,1772,641,-1.0,0,1,0,-1
1130,1692,615,161,59,1772,644,-1.0,0,1,0,-1
1131,1633,669,161,59,1713,698,67.0,1,0,1,-1
1132,1633,672,161,59,1713,701,-1.0,0,1,0,-1
1133,1633,675,161,59,1713,704,-1.0,0,1,0,-1
1134,1633,678,161,59,1713,707,-1.0,0,1,0,-1
1135,1633,681,161,59,1713,710,-1.0,0,1,0,-1
1136,1633,684,161,59,1713,713,-1.0,0,1,0,-1
1137,1633,687,161,59,1713,716,-1.0,0,1,0,-1
1138,1633,690,161,59,1713,719,-1.0,0,1,0,-1
1139,1633,693,161,59,1713,722,-1.0,0,1,0,-1
1140,1633,696,161,59,1713,725,-1.0,0,1,0,-1
1141,1633,699,161,59,1713,728,-1.0,0,1,0,-1
1142,1633,702,161,59,1713,731,-1.0,0,1,0,-1
1143,1633,705,161,59,1713,734,-1.0,0,1,0,-1
1144,1687,633,161,59,1767,662,192.0,1,0,1,-1
1145,1641,633,161,59,1721,662,28.0,1,0,1,-1
1146,1686,660,161,59,1766,689,712.0,1,0,1,-1
1147,1689,681,161,59,1769,710,677.0,1,0,1,-1
1148,1689,684,161,59,1769,713,-1.0,0,1,0,-1
1149,1689,687,161,59,1769,716,-1.0,0,1,0,-1
1150,1689,690,161,59,1769,719,-1.0,0,1,0,-1
1151,1711,761,161,59,1791,790,396.0,1,0,1,-1
1152,1643,796,161,59,1723,825,61.0,1,0,1,-1
1153,1693,814,161,59,1773,843,547.0,1,0,1,-1
1154,1642,827,161,59,1722,856,37.0,1,0,1,-1
1155,1689,850,161,59,1769,879,649.0,1,0,1,-1
1156,1689,853,161,59,1769,882,-1.0,0,1,0,-1
1157,1689,856,161,59,1769,885,-1.0,0,1,0,-1
1158,1689,859,161,59,1769,888,-1.0,0,1,0,-1
1159,1697,904,161,59,1777,933,777.0,1,0,1,-1
1160,1633,912,161,59,1713,941,107.0,1,0,1,-1
1161,1689,918,161,59,1769,947,351.0,1,0,1,-1
1162,1710,922,161,59,1790,951,592.0,1,0,1,-1
1163,1710,923,161,59,1790,952,341.0,1,0,1,-1
1164,1696,919,161,59,1776,948,97.0,1,0,1,-1
1165,1697,917,161,59,1777,946,51.0,1,0,1,-1
1166,1700,916,161,59,1780,945,31.0,1,0,1,-1
1167,1700,919,161,59,1780,948,-1.0,0,1,0,-1
1168,1696,917,161,59,1776,946,52.0,1,0,1,-1
1169,1686,924,161,59,1766,953,191.0,1,0,1,-1
1170,1698,922,161,59,1778,951,161.0,1,0,1,-1
1171,1703,924,161,59,1783,953,255.0,1,0,1,-1
1172,1687,919,161,59,1767,948,150.0,1,0,1,-1
1173,1683,916,161,59,1763,945,151.0,1,0,1,-1
1174,1689,915,161,59,1769,944,183.0,1,0,1,-1
1175,1686,908,161,59,1766,937,86.0,1,0,1,-1
1176,1689,910,161,59,1769,939,50.0,1,0,1,-1
1177,1687,909,161,59,1767,938,24.0,1,0,1,-1
1178,1702,920,161,59,1782,949,393.0,1,0,1,-1
1179,1702,923,161,59,1782,952,574.0,1,0,1,-1
1180,1703,927,161,59,1783,956,638.0,1,0,1,-1
1181,1700,933,161,59,1780,962,554.0,1,0,1,-1
1182,1693,941,161,59,1773,970,674.0,1,0,1,-1
1183,1693,950,161,59,1773,979,676.0,1,0,1,-1
1184,1691,959,161,59,1771,988,784.0,1,0,1,-1
1185,1688,972,161,59,1768,1001,723.0,1,0,1,-1
1186,1688,984,161,59,1768,1013,723.0,1,0,1,-1
1187,1686,993,161,59,1766,1022,711.0,1,0,1,-1
1188,1679,1003,161,59,1759,1032,760.0,1,0,1,-1
1189,1687,1012,161,59,1767,1041,722.0,1,0,1,-1
1190,1684,1018,161,59,1764,1047,539.0,1,0,1,-1
1191,1660,1019,161,59,1740,1048,285.0,1,0,1,-1
1192,1687,1028,161,59,1767,1057,476.0,1,0,1,-1
1193,1664,1026,161,59,1744,1055,214.0,1,0,1,-1
1194,1661,1027,161,59,1741,1056,140.0,1,0,1,-1
1195,1670,1021,161,59,1750,1050,66.0,1,0,1,-1
1196,1671,1021,161,59,1751,1050,31.0,1,0,1,-1
1197,1671,1024,161,59,1751,1053,-1.0,0,1,0,-1
1198,1671,1027,161,59,1751,1056,-1.0,0,1,0,-1
1199,1671,1021,161,59,1751,1050,30.0,1,0,1,-1
1200,1664,1025,161,59,1744,1054,73.0,1,0,1,-1
1201,1671,1020,161,59,1751,1049,44.0,1,0,1,-1
1202,1668,1019,161,59,1748,1048,46.0,1,0,1,-1
1203,1664,1023,161,59,1744,1052,74.0,1,0,1,-1
1204,1665,1022,161,59,1745,1051,73.0,1,0,1,-1
1205,1669,1017,161,59,1749,1046,55.0,1,0,1,-1
1206,1663,1022,161,59,1743,1051,63.0,1,0,1,-1
1207,1667,1018,161,59,1747,1047,59.0,1,0,1,-1
1208,1668,1016,161,59,1748,1045,32.0,1,0,1,-1
1209,1667,1016,161,59,1747,1045,53.0,1,0,1,-1
1210,1663,1019,161,59,1743,1048,107.0,1,0,1,-1
1211,1663,1020,161,59,1743,1049,195.0,1,0,1,-1
1212,1686,1021,161,59,1766,1050,399.0,1,0,1,-1
1213,1686,1016,161,59,1766,1045,458.0,1,0,1,-1
1214,1682,1011,161,59,1762,1040,598.0,1,0,1,-1
1215,1681,1003,161,59,1761,1032,578.0,1,0,1,-1
1216,1670,994,161,59,1750,1023,629.0,1,0,1,-1
1217,1668,987,161,59,1748,1016,732.0,1,0,1,-1
1218,1684,978,161,59,1764,1007,482.0,1,0,1,-1
1219,1675,971,161,59,1755,1000,394.0,1,0,1,-1
1220,1679,966,161,59,1759,995,376.0,1,0,1,-1
1221,1675,961,161,59,1755,990,340.0,1,0,1,-1
1222,1670,957,161,59,1750,986,254.0,1,0,1,-1
1223,1666,953,161,59,1746,982,191.0,1,0,1,-1
1224,1667,950,161,59,1747,979,173.0,1,0,1,-1
1225,1666,949,161,59,1746,978,144.0,1,0,1,-1
1226,1674,941,161,59,1754,970,49.0,1,0,1,-1
1227,1670,940,161,59,1750,969,54.0,1,0,1,-1
1228,1675,937,161,59,1755,966,28.0,1,0,1,-1
1229,1675,940,161,59,1755,969,-1.0,0,1,0,-1
1230,1675,943,161,59,1755,972,-1.0,0,1,0,-1
1231,1675,946,161,59,1755,975,-1.0,0,1,0,-1
1232,1675,949,161,59,1755,978,-1.0,0,1,0,-1
1233,1675,952,161,59,1755,981,-1.0,0,1,0,-1
1234,1675,955,161,59,1755,984,-1.0,0,1,0,-1
1235,1675,958,161,59,1755,987,-1.0,0,1,0,-1
1236,1675,961,161,59,1755,990,-1.0,0,1,0,-1
1237,1669,940,161,59,1749,969,22.0,1,0,1,-1
1238,1672,952,161,59,1752,981,37.0,1,0,1,-1
1239,1674,943,161,59,1754,972,47.0,1,0,1,-1
1240,1675,942,161,59,1755,971,36.0,1,0,1,-1
1241,1661,951,161,59,1741,980,79.0,1,0,1,-1
1242,1676,943,161,59,1756,972,64.0,1,0,1,-1
1243,1678,943,161,59,1758,972,29.0,1,0,1,-1
1244,1657,960,161,59,1737,989,51.0,1,0,1,-1
1245,1660,955,161,59,1740,984,99.0,1,0,1,-1
1246,1662,957,161,59,1742,986,139.0,1,0,1,-1
1247,1716,932,161,59,1796,961,471.0,1,0,1,-1
1248,1663,959,161,59,1743,988,159.0,1,0,1,-1
1249,1663,959,161,59,1743,988,154.0,1,0,1,-1
1250,1666,959,161,59,1746,988,201.0,1,0,1,-1
1251,1664,958,161,59,1744,987,192.0,1,0,1,-1
1252,1664,959,161,59,1744,988,263.0,1,0,1,-1
1253,1677,953,161,59,1757,982,500.0,1,0,1,-1
1254,1673,953,161,59,1753,982,495.0,1,0,1,-1
1255,1669,953,161,59,1749,982,605.0,1,0,1,-1
1256,1653,954,161,59,1733,983,563.0,1,0,1,-1
1257,1639,955,161,59,1719,984,594.0,1,0,1,-1
1258,1629,953,161,59,1709,982,622.0,1,0,1,-1
1259,1618,952,161,59,1698,981,604.0,1,0,1,-1
1260,1600,953,161,59,1680,982,636.0,1,0,1,-1
1261,1578,953,161,59,1658,982,696.0,1,0,1,-1
1262,1553,955,161,59,1633,984,653.0,1,0,1,-1
1263,1548,943,161,59,1628,972,404.0,1,0,1,-1
1264,1506,953,161,59,1586,982,507.0,1,0,1,-1
1265,1489,951,161,59,1569,980,776.0,1,0,1,-1
1266,1467,948,161,59,1547,977,799.0,1,0,1,-1
1267,1446,945,161,59,1526,974,649.0,1,0,1,-1
1268,1427,941,161,59,1507,970,469.0,1,0,1,-1
1269,1388,943,161,59,1468,972,493.0,1,0,1,-1
1270,1354,944,161,59,1434,973,571.0,1,0,1,-1
1271,1326,942,161,59,1406,971,655.0,1,0,1,-1
1272,1292,942,161,59,1372,971,612.0,1,0,1,-1
1273,1264,941,161,59,1344,970,693.0,1,0,1,-1
1274,1233,938,161,59,1313,967,660.0,1,0,1,-1
1275,1206,936,161,59,1286,965,701.0,1,0,1,-1
1276,1179,935,161,59,1259,964,738.0,1,0,1,-1
1277,1139,934,161,59,1219,963,457.0,1,0,1,-1
1278,1082,929,161,59,1162,958,345.0,1,0,1,-1
1279,1061,930,161,59,1141,959,578.0,1,0,1,-1
1280,1039,929,161,59,1119,958,589.0,1,0,1,-1
1281,999,926,161,59,1079,955,468.0,1,0,1,-1
1282,971,927,161,59,1051,956,703.0,1,0,1,-1
1283,940,926,161,59,1020,955,596.0,1,0,1,-1
1284,902,918,161,59,982,947,426.0,1,0,1,-1
1285,876,919,161,59,956,948,519.0,1,0,1,-1
1286,850,919,161,59,930,948,545.0,1,0,1,-1
1287,836,924,161,59,916,953,582.0,1,0,1,-1
1288,803,913,161,59,883,942,346.0,1,0,1,-1
1289,777,909,161,59,857,938,266.0,1,0,1,-1
1290,748,904,161,59,828,933,351.0,1,0,1,-1
1291,744,911,161,59,824,940,274.0,1,0,1,-1
1292,737,918,161,59,817,947,552.0,1,0,1,-1
1293,710,910,161,59,790,939,409.0,1,0,1,-1
1294,700,912,161,59,780,941,421.0,1,0,1,-1
1295,690,913,161,59,770,942,391.0,1,0,1,-1
1296,686,913,161,59,766,942,313.0,1,0,1,-1
1297,695,914,161,59,775,943,187.0,1,0,1,-1
1298,691,915,161,59,771,944,142.0,1,0,1,-1
1299,692,914,161,59,772,943,145.0,1,0,1,-1
1300,699,913,161,59,779,942,79.0,1,0,1,-1
1301,693,912,161,59,773,941,50.0,1,0,1,-1
1302,698,911,161,59,778,940,67.0,1,0,1,-1
1303,698,914,161,59,778,943,-1.0,0,1,0,-1
1304,694,909,161,59,774,938,55.0,1,0,1,-1
1305,691,911,161,59,771,940,225.0,1,0,1,-1
1306,697,906,161,59,777,935,38.0,1,0,1,-1
1307,697,909,161,59,777,938,-1.0,0,1,0,-1
1308,693,905,161,59,773,934,51.0,1,0,1,-1
1309,693,908,161,59,773,937,-1.0,0,1,0,-1
1310,699,906,161,59,779,935,21.0,1,0,1,-1
1311,699,909,161,59,779,938,-1.0,0,1,0,-1
1312,699,912,161,59,779,941,-1.0,0,1,0,-1
1313,699,915,161,59,779,944,-1.0,0,1,0,-1
1314,699,918,161,59,779,947,-1.0,0,1,0,-1
1315,699,921,161,59,779,950,-1.0,0,1,0,-1
1316,698,904,161,59,778,933,27.0,1,0,1,-1
1317,698,907,161,59,778,936,-1.0,0,1,0,-1
1318,695,905,161,59,775,934,34.0,1,0,1,-1
1319,696,905,161,59,776,934,29.0,1,0,1,-1
1320,742,931,161,59,822,960,29.0,1,0,1,-1
1321,688,908,161,59,768,937,28.0,1,0,1,-1
1322,742,931,161,59,822,960,23.0,1,0,1,-1
1323,693,906,161,59,773,935,21.0,1,0,1,-1
1324,693,907,161,59,773,936,30.0,1,0,1,-1
1325,687,908,161,59,767,937,37.0,1,0,1,-1
1326,690,908,161,59,770,937,32.0,1,0,1,-1
1327,687,910,161,59,767,939,41.0,1,0,1,-1
1328,684,909,161,59,764,938,36.0,1,0,1,-1
1329,692,911,161,59,772,940,20.0,1,0,1,-1
1330,683,909,161,59,763,938,49.0,1,0,1,-1
1331,683,912,161,59,763,941,-1.0,0,1,0,-1
1332,679,914,161,59,759,943,89.0,1,0,1,-1
1333,671,916,161,59,751,945,218.0,1,0,1,-1
1334,687,921,161,59,767,950,631.0,1,0,1,-1
1335,690,914,161,59,770,943,453.0,1,0,1,-1
1336,695,908,161,59,775,937,592.0,1,0,1,-1
1337,695,911,161,59,775,940,-1.0,0,1,0,-1
1338,695,914,161,59,775,943,-1.0,0,1,0,-1
1339,695,917,161,59,775,946,-1.0,0,1,0,-1
1340,694,867,161,59,774,896,789.0,1,0,1,-1
1341,696,851,161,59,776,880,692.0,1,0,1,-1
1342,699,833,161,59,779,862,601.0,1,0,1,-1
1343,690,815,161,59,770,844,517.0,1,0,1,-1
1344,688,793,161,59,768,822,547.0,1,0,1,-1
1345,696,774,161,59,776,803,684.0,1,0,1,-1
1346,701,750,161,59,781,779,604.0,1,0,1,-1
1347,699,728,161,59,779,757,588.0,1,0,1,-1
1348,695,703,161,59,775,732,528.0,1,0,1,-1
1349,699,686,161,59,779,715,554.0,1,0,1,-1
1350,688,664,161,59,768,693,370.0,1,0,1,-1
1351,694,648,161,59,774,677,495.0,1,0,1,-1
1352,699,630,161,59,779,659,472.0,1,0,1,-1
1353,703,615,161,59,783,644,626.0,1,0,1,-1
1354,705,600,161,59,785,629,606.0,1,0,1,-1
1355,703,588,161,59,783,617,569.0,1,0,1,-1
1356,702,578,161,59,782,607,466.0,1,0,1,-1
1357,704,569,161,59,784,598,440.0,1,0,1,-1
1358,704,562,161,59,784,591,428.0,1,0,1,-1
1359,703,556,161,59,783,585,429.0,1,0,1,-1
1360,704,551,161,59,784,580,324.0,1,0,1,-1
1361,693,546,161,59,773,575,189.0,1,0,1,-1
1362,690,543,161,59,770,572,154.0,1,0,1,-1
1363,695,543,161,59,775,572,166.0,1,0,1,-1
1364,695,546,161,59,775,575,-1.0,0,1,0,-1
1365,695,549,161,59,775,578,-1.0,0,1,0,-1
1366,694,543,161,59,774,572,92.0,1,0,1,-1
1367,702,540,161,59,782,569,84.0,1,0,1,-1
1368,697,545,161,59,777,574,136.0,1,0,1,-1
1369,697,544,161,59,777,573,113.0,1,0,1,-1
1370,679,555,161,59,759,584,20.0,1,0,1,-1
1371,699,544,161,59,779,573,124.0,1,0,1,-1
1372,699,544,161,59,779,573,211.0,1,0,1,-1
1373,724,543,161,59,804,572,482.0,1,0,1,-1
1374,723,539,161,59,803,568,552.0,1,0,1,-1
1375,724,533,161,59,804,562,549.0,1,0,1,-1
1376,723,526,161,59,803,555,598.0,1,0,1,-1
1377,724,515,161,59,804,544,696.0,1,0,1,-1
1378,724,506,161,59,804,535,665.0,1,0,1,-1
1379,727,493,161,59,807,522,663.0,1,0,1,-1
1380,730,483,161,59,810,512,642.0,1,0,1,-1
1381,728,473,161,59,808,502,647.0,1,0,1,-1
1382,728,462,161,59,808,491,593.0,1,0,1,-1
1383,721,455,161,59,801,484,643.0,1,0,1,-1
1384,722,448,161,59,802,477,660.0,1,0,1,-1
1385,723,442,161,59,803,471,607.0,1,0,1,-1
1386,721,438,161,59,801,467,507.0,1,0,1,-1
1387,735,432,161,59,815,461,297.0,1,0,1,-1
1388,725,430,161,59,805,459,360.0,1,0,1,-1
1389,751,425,161,59,831,454,201.0,1,0,1,-1
1390,715,423,161,59,795,452,131.0,1,0,1,-1
1391,733,414,161,59,813,443,36.0,1,0,1,-1
1392,689,429,161,59,769,458,72.0,1,0,1,-1
1393,748,391,161,59,828,420,31.0,1,0,1,-1
1394,679,361,161,59,759,390,20.0,1,0,1,-1
1395,734,344,161,59,814,373,37.0,1,0,1,-1
1396,734,347,161,59,814,376,-1.0,0,1,0,-1
1397,734,350,161,59,814,379,-1.0,0,1,0,-1
1398,746,414,161,59,826,443,33.0,1,0,1,-1
1399,733,416,161,59,813,445,38.0,1,0,1,-1
1400,739,414,161,59,819,443,27.0,1,0,1,-1
1401,740,415,161,59,820,444,37.0,1,0,1,-1
1402,740,418,161,59,820,447,-1.0,0,1,0,-1
1403,791,428,161,59,871,457,20.0,1,0,1,-1
1404,791,431,161,59,871,460,-1.0,0,1,0,-1
1405,791,434,161,59,871,463,-1.0,0,1,0,-1
1406,791,437,161,59,871,466,-1.0,0,1,0,-1
1407,744,419,161,59,824,448,68.0,1,0,1,-1
1408,720,425,161,59,800,454,107.0,1,0,1,-1
1409,721,425,161,59,801,454,130.0,1,0,1,-1
1410,716,421,161,59,796,450,239.0,1,0,1,-1
1411,720,420,161,59,800,449,246.0,1,0,1,-1
1412,735,420,161,59,815,449,219.0,1,0,1,-1
1413,731,418,161,59,811,447,321.0,1,0,1,-1
1414,750,425,161,59,830,454,454.0,1,0,1,-1
1415,773,432,161,59,853,461,521.0,1,0,1,-1
1416,781,432,161,59,861,461,711.0,1,0,1,-1
1417,784,431,161,59,864,460,793.0,1,0,1,-1
1418,784,434,161,59,864,463,-1.0,0,1,0,-1
1419,784,437,161,59,864,466,-1.0,0,1,0,-1
