frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
267,164,161,11,9,169,165,-1.0,0,0,0,-1
268,164,161,11,9,169,165,-1.0,0,0,0,-1
269,164,161,11,9,169,165,-1.0,0,0,0,-1
270,164,161,11,9,169,165,-1.0,0,0,0,-1
271,164,161,11,9,169,165,-1.0,0,0,0,-1
272,164,161,11,9,169,165,-1.0,0,0,0,-1
273,164,161,11,9,169,165,-1.0,0,0,0,-1
274,164,161,11,9,169,165,-1.0,0,0,0,-1
275,164,161,11,9,169,165,-1.0,0,0,0,-1
276,164,161,11,9,169,165,-1.0,0,0,0,-1
277,164,161,11,9,169,165,-1.0,0,0,0,-1
278,164,161,11,9,169,165,-1.0,0,0,0,-1
279,164,161,11,9,169,165,-1.0,0,0,0,-1
280,164,161,11,9,169,165,-1.0,0,0,0,-1
281,164,161,11,9,169,165,-1.0,0,0,0,-1
282,164,161,11,9,169,165,-1.0,0,0,0,-1
283,164,161,11,9,169,165,-1.0,0,0,0,-1
284,164,161,11,9,169,165,-1.0,0,0,0,-1
285,164,161,11,9,169,165,-1.0,0,0,0,-1
286,164,161,11,9,169,165,-1.0,0,0,0,-1
287,164,161,11,9,169,165,-1.0,0,0,0,-1
288,164,161,11,9,169,165,-1.0,0,0,0,-1
289,164,161,11,9,169,165,-1.0,0,0,0,-1
290,164,161,11,9,169,165,-1.0,0,0,0,-1
291,164,161,11,9,169,165,-1.0,0,0,0,-1
292,164,161,11,9,169,165,-1.0,0,0,0,-1
293,164,161,11,9,169,165,-1.0,0,0,0,-1
294,164,161,11,9,169,165,-1.0,0,0,0,-1
295,164,161,11,9,169,165,-1.0,0,0,0,-1
296,164,161,11,9,169,165,-1.0,0,0,0,-1
297,164,161,11,9,169,165,-1.0,0,0,0,-1
298,164,161,11,9,169,165,-1.0,0,0,0,-1
299,164,161,11,9,169,165,-1.0,0,0,0,-1
300,164,161,11,9,169,165,-1.0,0,0,0,-1
301,164,161,11,9,169,165,-1.0,0,0,0,-1
302,164,161,11,9,169,165,-1.0,0,0,0,-1
303,164,161,11,9,169,165,-1.0,0,0,0,-1
304,164,161,11,9,169,165,-1.0,0,0,0,-1
305,164,161,11,9,169,165,-1.0,0,0,0,-1
306,164,161,11,9,169,165,-1.0,0,0,0,-1
307,164,161,11,9,169,165,-1.0,0,0,0,-1
308,164,161,11,9,169,165,-1.0,0,0,0,-1
309,164,161,11,9,169,165,-1.0,0,0,0,-1
310,164,161,11,9,169,165,-1.0,0,0,0,-1
311,164,161,11,9,169,165,-1.0,0,0,0,-1
312,164,161,11,9,169,165,-1.0,0,0,0,-1
313,164,161,11,9,169,165,-1.0,0,0,0,-1
314,164,161,11,9,169,165,-1.0,0,0,0,-1
315,164,161,11,9,169,165,-1.0,0,0,0,-1
316,164,161,11,9,169,165,-1.0,0,0,0,-1
317,164,161,11,9,169,165,-1.0,0,0,0,-1
318,164,161,11,9,169,165,-1.0,0,0,0,-1
319,164,161,11,9,169,165,-1.0,0,0,0,-1
320,164,161,11,9,169,165,-1.0,0,0,0,-1
321,164,161,11,9,169,165,-1.0,0,0,0,-1
322,164,161,11,9,169,165,-1.0,0,0,0,-1
323,164,161,11,9,169,165,-1.0,0,0,0,-1
324,164,161,11,9,169,165,-1.0,0,0,0,-1
325,164,161,11,9,169,165,-1.0,0,0,0,-1
326,164,161,11,9,169,165,-1.0,0,0,0,-1
327,164,161,11,9,169,165,-1.0,0,0,0,-1
328,164,161,11,9,169,165,-1.0,0,0,0,-1
329,164,161,11,9,169,165,-1.0,0,0,0,-1
330,164,161,11,9,169,165,-1.0,0,0,0,-1
331,164,161,11,9,169,165,-1.0,0,0,0,-1
332,164,161,11,9,169,165,-1.0,0,0,0,-1
333,164,161,11,9,169,165,-1.0,0,0,0,-1
334,164,161,11,9,169,165,-1.0,0,0,0,-1
335,164,161,11,9,169,165,-1.0,0,0,0,-1
336,164,161,11,9,169,165,-1.0,0,0,0,-1
337,164,161,11,9,169,165,-1.0,0,0,0,-1
338,164,161,11,9,169,165,-1.0,0,0,0,-1
339,164,161,11,9,169,165,-1.0,0,0,0,-1
